,XLMiner : k-Means Clustering - Predicted Clusters,,,,,,,,,,,,Date: 03-Jul-2016 17:42:04,,
0,1046,2,350534.38,46201.74659,9793,0,1,1,1,3100,2,0,0,5755,0
0,1047,2,324261.9976,19913.00589,34690,0,3,1,1,18124,14,0,0,5752,1
0,1048,2,220853.4035,99575.53752,138368,0,5,1,1,68663,13,0,0,5755,0
0,1049,2,294610.3525,18944.15058,63547,0,4,1,1,31745,14,0,0,5748,0
1,1050,1,140921.9177,166731.5578,217130,0,4,1,1,51202,20,0,0,5745,0
0,1051,2,346574.837,42895.29557,14106,0,1,1,1,475,4,0,0,5749,0
0,1052,2,315497.0805,10866.13513,44026,0,2,1,1,12282,18,634,1,5738,0
0,1053,2,295762.2422,24754.40801,62183,1896,4,1,1,38635,18,0,0,5738,1
0,1054,2,194220.2356,124537.7111,165534,0,5,1,1,71312,18,1000,2,5736,1
0,1055,2,313954.2567,9168.600869,45358,0,3,1,1,14507,9,0,0,5735,0
0,1056,2,285828.1967,45268.46749,72325,0,5,1,1,56792,16,0,0,5731,1
0,1057,2,169432.0718,146293.2197,190285,0,5,1,1,69262,16,348,1,5728,0
1,1058,1,125554.6602,181256.9921,235567,0,3,1,1,16106,15,0,0,5728,0
1,1059,1,62878.52206,259209.5154,305519,0,5,1,1,79216,27,650,3,5724,1
0,1060,2,199677.6701,107484.4205,161546,0,1,1,1,8042,6,600,2,5722,0
0,1061,2,321695.2004,19902.61545,38884,0,1,1,1,2850,13,500,1,5729,0
0,1062,2,317297.1664,12993.91784,42040,1000,1,1,1,14189,17,4034,13,5717,1
0,1063,2,263459.1208,43362.95246,96988,0,2,1,1,7761,14,0,0,5715,0
0,1064,2,336020.3594,32304.5414,24394,0,1,1,1,3250,3,250,1,5713,1
1,1065,1,33520.66673,306755.8546,354641,0,5,1,1,77694,29,3600,9,5710,1
0,1066,2,319219.1215,17481.45983,39313,0,3,1,1,24091,16,0,0,5706,1
0,1067,2,357855.8631,55062.56543,468,0,1,1,1,26650,14,550,3,5708,1
0,1068,2,212636.246,92377.6481,146014,0,4,1,1,26366,17,700,3,5822,0
0,1069,2,315063.1579,21755.72132,42999,0,4,1,1,33801,12,350,1,5653,1
0,1070,2,321702.3245,17654.20067,37163,0,3,1,1,19318,14,0,0,4988,0
0,1071,2,352120.6048,49772.8165,6158,0,4,1,1,27754,14,0,0,5546,1
0,1072,2,250182.2499,54795.66913,108904,0,3,1,1,19931,17,0,0,5255,0
0,1073,2,335600.2305,32727.97793,25168,0,1,1,1,500,1,500,1,5547,0
0,1074,2,291059.2984,14316.32773,68454,0,3,1,1,13667,12,0,0,5559,0
0,1075,2,289189.7557,17812.82869,70877,0,2,1,1,8956,15,0,0,5696,0
0,1076,2,359527.3491,55322.87879,1057,0,1,1,1,433,5,0,0,5622,0
0,1077,2,323592.1457,58353.33425,35342,0,5,1,1,70454,12,0,0,5534,1
0,1078,2,343773.3299,40372.93664,16992,0,1,1,1,0,0,0,0,5582,0
0,1079,2,357368.2821,52569.21384,2558,0,1,1,1,6264,10,0,0,5581,1
0,1080,2,164627.8013,141787.9355,196093,0,1,1,1,14000,3,0,0,5595,1
1,1081,1,94800.28347,215308.0846,269558,0,1,1,1,10000,1,0,0,5472,1
0,1082,2,272626.4916,36514.30994,88500,0,1,1,1,2500,2,0,0,5090,0
0,1083,2,351731.8162,47530.57238,8719,0,1,1,1,2000,9,0,0,5671,0
0,1084,2,323625.324,21420.25886,36936,0,1,1,1,2875,16,0,0,5492,1
1,1085,1,79385.25693,373155.2965,427357,0,2,1,1,6027,12,0,0,5587,1
1,1086,1,99561.52094,206825.3753,258422,0,4,1,1,48708,17,0,0,5657,0
0,1087,2,284853.617,22547.66269,75428,0,2,1,1,7539,14,0,0,5609,0
0,1088,2,324212.3367,21421.71957,34383,0,3,1,1,22956,12,0,0,5611,1
0,1089,2,278158.6253,28788.49875,82120,0,1,1,1,8000,3,0,0,5619,0
0,1090,2,326173.7284,24167.15087,34546,0,1,1,1,1500,2,0,0,5612,0
0,1091,2,268117.4821,39644.10673,92641,0,1,1,1,5265,6,0,0,5568,0
0,1092,2,266303.2053,43170.71098,95100,0,1,1,1,1250,3,1250,3,5671,0
0,1093,2,340831.0793,37623.5419,19960,0,1,1,1,0,0,0,0,4896,0
0,1094,2,310772.5444,25354.12345,47150,0,4,1,1,39561,18,0,0,5577,1
0,1095,2,358838.8076,54532.85291,1650,0,1,1,1,1250,3,250,1,5554,1
0,1096,2,259439.1606,47237.33431,100992,0,1,1,1,8144,16,409,2,5422,1
0,1097,2,291799.0604,17041.66674,68610,0,2,1,1,6115,12,0,0,5349,1
0,1098,2,282718.2185,24553.04319,75684,0,2,1,1,27320,9,0,0,5316,0
0,1099,2,318485.8683,19012.56779,42438,0,1,1,1,519,10,0,0,5349,0
0,1100,2,340642.4788,58607.52907,17645,0,4,1,1,60978,20,0,0,5660,1
0,1101,2,336285.1189,33517.53962,24545,0,1,1,1,0,0,0,0,5671,0
0,1102,2,275315.165,30686.03848,84633,0,3,1,1,10771,10,0,0,5479,0
0,1103,2,271586.7261,134746.6622,103891,1388,5,1,1,140573,21,1150,3,5699,1
0,1104,2,322180.7033,81928.95052,39847,0,5,1,1,95918,38,150,1,5694,1
0,1105,2,311569.3112,7122.299299,47938,0,3,1,1,12656,13,0,0,5708,0
0,1106,2,268954.3214,45595.60851,88929,0,4,1,1,44932,20,650,2,5694,1
0,1107,2,229053.5596,91084.03416,129866,0,5,1,1,66150,30,0,0,5692,0
0,1108,2,337794.7654,33924.68364,22585,0,1,1,1,3430,3,0,0,5689,0
0,1109,2,310763.9796,17648.56892,47394,0,2,1,1,31347,19,2150,5,5688,1
0,1110,2,286297.7131,20019.04745,73640,0,2,1,1,10192,14,0,0,5156,0
1,1111,1,110358.0561,196747.354,247743,0,4,1,1,51296,20,500,1,5087,0
1,1112,1,111682.2304,269577.0212,295008,0,5,1,1,136704,27,0,0,5028,1
0,1113,2,240672.525,65611.87714,117543,4116,4,1,1,32355,21,600,2,4954,0
0,1114,2,259231.0939,89582.90071,102803,0,5,1,1,90605,20,0,0,5701,0
0,1115,2,269634.6567,35679.80479,89945,0,2,1,1,14218,16,350,1,5680,0
1,1116,1,382129.7233,685215.7219,739476,0,1,1,1,24215,8,322,1,5678,1
0,1117,2,289778.0447,15308.97447,69337,0,3,1,1,17740,13,0,0,5667,0
0,1118,2,218884.1437,86564.58432,140866,0,3,1,1,15906,17,0,0,5672,0
0,1119,2,335212.5546,32639.73106,25634,2505,1,1,1,0,0,0,0,5663,0
0,1120,2,275838.0293,37383.73374,82078,0,4,1,1,40279,9,0,0,5664,0
0,1121,2,327448.0885,25455.07142,33327,0,1,1,1,1000,1,0,0,5664,0
0,1122,2,263802.8959,41504.66494,95783,0,3,1,1,14506,13,0,0,5659,0
0,1123,2,332269.5969,27736.74265,27591,0,1,1,1,8209,34,1800,16,5659,0
0,1124,2,276122.2836,51261.56895,82114,0,5,1,1,58335,15,0,0,5658,1
0,1125,2,347378.2843,98036.77548,15917,2586,5,1,1,105449,25,200,2,5653,1
0,1126,2,217723.057,87830.65999,140511,0,4,1,1,32105,16,0,0,5651,0
1,1127,1,31824.04787,321624.6952,375927,0,2,1,1,18202,30,1100,3,5652,1
0,1128,2,331598.3355,26988.95791,28223,0,2,1,1,8625,12,0,0,5651,0
0,1129,2,325040.1708,26293.72287,33129,0,3,1,1,30775,14,500,1,5647,0
0,1130,2,358871.8205,54560.79924,1625,0,1,1,1,1375,4,0,0,1547,0
0,1131,2,305140.6587,22357.57651,52819,0,4,1,1,37535,15,1000,2,5645,1
0,1132,2,355640.157,50872.6627,3507,1745,1,1,1,14500,7,0,0,5643,1
0,1133,2,345913.9835,42261.25084,14769,0,1,1,1,500,1,0,0,5639,0
0,1134,2,322707.9144,18594.20225,37215,0,2,1,1,8199,8,0,0,5637,0
0,1135,2,243098.9634,78942.5006,115655,0,4,1,1,64968,21,500,1,5631,1
0,1136,2,181076.3613,124942.3114,179251,0,3,1,1,14775,16,200,2,5629,1
0,1137,2,334986.8534,30075.53859,24418,0,2,1,1,12533,13,0,0,5626,1
0,1138,2,326121.5611,23998.63576,34562,0,1,1,1,1770,9,250,3,5622,0
0,1139,2,213366.4417,96370.27358,144570,0,4,1,1,49052,15,0,0,5617,1
0,1140,2,335506.4108,31597.69633,24813,0,1,1,1,4066,10,0,0,5225,0
0,1141,2,310322.2595,57112.62457,48803,0,5,1,1,72129,14,0,0,5107,1
0,1142,2,336597.0696,32707.47565,22116,0,3,1,1,20809,14,0,0,5463,1
0,1143,2,352179.9376,48317.25537,8516,0,1,1,1,0,0,0,0,5566,0
0,1144,2,322549.8524,19660.00115,36079,0,3,1,1,22506,22,150,1,5323,0
0,1145,2,341362.1671,39893.78443,16872,0,1,1,1,28964,7,0,0,5479,1
0,1146,2,297167.7944,11051.23809,62895,0,1,1,1,8500,4,0,0,5520,1
0,1147,2,352469.3707,47699.59213,7383,0,1,1,1,7225,11,2750,7,5238,1
0,1148,2,356832.4331,52084.23206,2261,0,1,1,1,15062,2,0,0,5556,1
0,1149,2,292193.1876,12968.64892,66950,0,1,1,1,17303,20,2000,8,5464,1
0,1150,2,275594.8135,31709.91688,84856,0,1,2,1,6894,13,0,0,5547,0
0,1151,2,288001.417,17747.95886,71128,2919,1,1,1,17950,17,4450,11,5162,1
0,1152,2,321094.1915,20109.81049,39654,0,1,1,1,1625,6,0,0,5518,0
0,1153,2,335491.1145,32468.55546,25214,0,1,1,1,1000,1,0,0,5598,0
0,1154,2,310279.5512,6182.234651,48775,0,3,1,1,17494,15,0,0,5588,0
0,1155,2,276681.8374,56672.84996,81952,0,5,1,1,64754,22,0,0,5427,1
0,1156,2,311899.5308,13223.36975,46535,0,3,1,1,25891,14,150,1,5399,1
0,1157,2,337062.8595,32871.63354,23130,0,1,1,1,5032,10,0,0,5500,0
0,1158,2,259382.7495,46218.52742,100443,0,3,1,1,12744,21,0,0,5492,0
0,1159,2,219073.138,98130.01773,139664,0,5,1,1,63706,14,0,0,5505,0
0,1160,2,329125.8307,27290.60431,31769,0,1,1,1,0,0,0,0,5464,0
0,1161,2,298952.7614,6318.946253,60170,0,3,1,1,17235,14,0,0,5351,1
0,1162,2,327536.5988,25978.83262,33373,0,1,1,1,0,0,0,0,5427,0
0,1163,2,299272.9728,9273.068437,59385,0,3,1,1,22914,11,0,0,5476,0
1,1164,1,151468.6467,167629.6006,210040,0,5,1,1,77333,39,0,0,5517,0
0,1165,2,336100.0262,31186.10749,23379,0,2,1,1,11712,25,0,0,5499,1
0,1166,2,336820.26,31969.06013,22372,0,3,1,1,14766,12,0,0,4950,0
0,1167,2,337167.3112,33145.21474,23120,0,1,1,1,4231,7,0,0,5615,0
0,1168,2,314648.785,16002.18645,46157,0,1,1,1,1625,3,500,1,5609,0
0,1169,2,263062.3179,46585.27743,94896,0,4,1,1,38127,15,500,1,5602,1
0,1170,2,346124.7298,44512.19906,12091,0,4,1,1,29271,15,0,0,5609,1
0,1171,2,303471.6678,6566.960755,56451,0,2,1,1,9302,11,0,0,5597,1
0,1172,2,252580.7277,52432.8989,106309,0,3,1,1,21873,22,1200,4,5594,1
0,1173,2,237490.0065,67628.8413,121853,0,3,1,1,18120,18,2000,4,5589,0
0,1174,2,354895.2528,50213.13881,4137,0,3,1,1,15891,19,0,0,5588,1
0,1175,2,337458.2364,32683.56558,21676,0,3,1,1,15392,15,100,1,5584,1
0,1176,2,322629.6678,17767.85303,36644,0,3,1,1,14506,13,0,0,5583,0
0,1177,2,282512.8313,22979.17153,77102,0,3,1,1,13175,20,1850,6,5581,0
0,1178,2,327387.719,24885.53973,32214,11148,3,1,1,12717,10,0,0,5576,1
0,1179,2,315911.8239,18237.65597,42351,0,4,1,1,28959,14,0,0,5594,0
0,1180,2,323903.1433,23114.94449,34450,0,1,1,1,26996,7,0,0,5566,0
0,1181,2,356463.9625,52365.67347,4151,0,1,1,1,375,3,0,0,5570,0
0,1182,2,297505.7991,42228.701,60646,888,5,1,1,57011,18,50,1,5559,1
0,1183,2,316295.0204,16032.77378,44331,0,1,1,1,2850,3,350,1,5555,1
0,1184,2,282389.3565,22629.06661,76742,0,3,1,1,17910,13,0,0,5547,0
0,1185,2,332120.3363,27964.77593,27993,0,1,1,1,6000,3,0,0,5542,0
0,1186,2,290834.9055,16076.42778,67770,0,3,1,1,23960,15,0,0,5539,0
0,1187,2,327388.7455,33065.1965,30554,0,4,1,1,38243,25,0,0,5324,1
0,1188,2,236410.0256,69422.22789,123646,0,1,1,1,12450,30,2450,29,5069,1
1,1189,1,480803.0596,783666.5598,837979,0,1,1,1,18372,15,1450,4,5373,1
0,1190,2,354096.8546,50140.74444,6584,0,1,1,1,0,0,0,0,5118,0
0,1191,2,342605.0127,38121.61459,17489,0,1,1,1,5565,4,0,0,5380,0
0,1192,2,331549.3263,28240.44948,28941,0,1,1,1,2935,6,0,0,4692,0
0,1193,2,341591.6284,38112.23334,19085,0,1,1,1,827,11,0,0,5244,0
0,1194,2,301524.9286,20705.41965,56480,0,4,1,1,35841,31,500,1,5401,1
0,1195,2,352374.5904,48491.96181,8320,0,1,1,1,0,0,0,0,5164,0
0,1196,2,346909.3203,42967.42603,13640,0,1,1,1,1500,5,0,0,4923,0
0,1197,2,345779.1295,41841.41516,14739,0,1,1,1,1800,4,800,3,5332,1
0,1198,2,329869.2501,26630.90491,30594,0,1,1,1,3250,12,0,0,5017,0
0,1199,2,349555.7655,45799.97733,11162,0,1,1,1,0,0,0,0,4950,0
0,1200,2,344792.8093,41316.36019,15964,0,1,1,1,0,0,0,0,5325,0
0,1201,2,354709.8801,50248.39503,5583,0,1,1,1,3147,14,0,0,5365,1
0,1202,2,321869.2519,20464.46626,38822,0,1,1,1,2000,9,0,0,5304,0
0,1203,2,358342.4486,54230.09743,2305,0,1,1,1,0,0,0,0,5105,0
0,1204,2,321029.1832,18600.75355,39372,0,1,1,1,4296,10,0,0,5190,0
0,1205,2,335467.5396,32154.71073,25125,0,1,1,1,1875,8,0,0,5147,1
0,1206,2,350265.9389,46244.85278,10288,0,1,1,1,1250,3,0,0,5532,0
0,1207,2,224641.7669,80909.67106,135149,0,1,1,1,15300,19,3800,17,5267,1
0,1208,2,355638.5035,51472.06224,4916,0,1,1,1,900,3,800,2,5107,1
0,1209,2,193984.3208,112234.3438,163976,0,4,1,1,39098,18,2594,4,4922,0
0,1210,2,156288.7905,153154.5462,207021,0,1,1,1,3600,4,100,1,5412,0
0,1211,2,253517.2482,55118.14221,104442,0,4,1,1,38180,23,1450,5,5029,0
0,1212,2,228136.2844,77734.68943,131992,0,3,1,1,12504,16,0,0,5372,0
0,1213,2,358369.159,54257.43892,2278,0,1,1,1,0,0,0,0,5175,0
0,1214,2,324740.1451,20773.21245,34086,0,3,1,1,19669,18,1500,3,5344,1
0,1215,2,351802.2173,47716.99544,8740,0,1,1,1,1250,3,0,0,5395,0
1,1216,1,116023.4429,189348.3549,241918,0,4,1,1,40945,13,0,0,5379,0
0,1217,2,332720.8982,27808.70696,26748,0,3,1,1,11981,14,0,0,5408,1
0,1218,2,294899.5357,17335.71279,65969,0,1,1,1,2550,5,1050,3,5419,0
0,1219,2,350698.9768,46897.77858,10009,0,1,1,1,0,0,0,0,5353,0
1,1220,1,26029.28413,324732.467,378759,0,1,1,1,28904,9,2303,4,5408,1
0,1221,2,318945.8819,17647.37579,40965,10098,1,1,1,9850,11,1850,6,5429,1
0,1222,2,300482.6804,37318.23725,57509,0,4,1,1,52449,19,150,1,5441,1
0,1223,2,288710.7625,18773.44696,71503,0,1,1,1,7819,17,0,0,5080,1
0,1224,2,249537.0192,55965.27658,110247,0,3,1,1,13690,16,0,0,5272,0
0,1225,2,280108.7919,90682.49792,83572,745,5,1,1,101110,27,1700,5,5231,1
0,1226,2,253883.9276,52332.59755,106234,5124,2,1,1,11160,26,0,0,5238,0
0,1227,2,334617.4199,90260.16226,28205,0,5,1,1,101685,16,0,0,5267,1
0,1228,2,351808.0045,47104.9126,7239,0,3,1,1,15835,15,0,0,5343,1
0,1229,2,297579.9383,17950.92561,63638,0,1,1,1,0,0,0,0,5155,0
0,1230,2,328716.5472,26237.84538,31967,0,1,1,1,1600,4,350,2,5101,0
0,1231,2,263303.648,44979.53555,97752,0,1,1,1,3676,10,0,0,5309,0
0,1232,2,352367.5459,48487.88459,8327,0,1,1,1,0,0,0,0,5268,0
0,1233,2,349896.3863,45266.61198,10179,0,2,1,1,5321,15,0,0,4989,1
0,1234,2,335225.3115,30611.56705,23786,0,1,1,1,16950,4,0,0,5364,0
0,1235,2,327107.066,23241.4488,33020,0,1,1,1,6155,25,1500,3,5322,0
0,1236,2,325441.9795,23668.12913,35316,0,1,1,1,1250,4,500,1,5330,0
0,1237,2,215158.2446,92386.17393,146086,0,1,1,1,6950,17,6950,17,5345,0
0,1238,2,345228.7035,41412.30312,15352,0,1,1,1,1350,4,0,0,5359,0
0,1239,2,346610.6599,42094.94363,13522,0,1,1,1,5000,1,0,0,5162,0
0,1240,2,346791.0756,43195.00135,13949,0,1,1,1,0,0,0,0,5374,0
0,1241,2,260244.0127,45154.24391,99405,0,1,1,1,14150,11,2150,9,5400,1
0,1242,2,309418.8703,4714.548587,50016,0,3,1,1,13495,14,0,0,4548,0
0,1243,2,336437.3975,32167.68057,23696,0,2,1,1,5577,10,0,0,5531,0
0,1244,2,305744.1958,15414.37255,55384,967,1,1,1,0,0,0,0,5309,0
0,1245,2,198975.2984,139778.5218,166465,0,4,1,4,98717,30,0,0,5531,0
0,1246,2,263037.3224,43744.93155,95207,0,3,1,1,30652,30,2348,8,5531,1
0,1247,2,280653.6583,29273.37507,80431,0,1,1,1,2150,2,150,1,5531,0
0,1248,2,310236.598,5895.598303,49288,0,3,1,1,12538,19,600,2,5353,1
0,1249,2,278659.8761,27432.74982,81291,0,2,1,1,10522,14,1430,1,5154,0
0,1250,2,310726.6944,6630.514379,48877,0,2,1,1,11761,35,371,2,5371,1
0,1251,2,193217.3045,112360.6941,164884,0,4,1,1,35226,18,1734,2,5283,1
0,1252,2,331129.0784,28851.92663,29707,0,1,1,1,300,3,0,0,5275,0
0,1253,2,332898.2666,28060.12883,26325,0,2,1,1,14559,20,1310,2,5521,1
0,1254,2,330747.1426,25855.00646,28553,0,3,1,1,13844,5,0,0,5517,0
0,1255,2,207277.2493,98127.67697,152421,0,3,1,1,17045,20,500,1,5510,0
0,1256,2,343072.2751,39717.21431,17699,0,1,1,1,0,0,0,0,5505,1
0,1257,2,287962.3594,19253.27447,70565,2408,1,1,1,25261,15,750,2,5499,1
0,1258,2,345295.8463,41781.03949,15450,0,1,1,1,50,1,50,1,5499,0
0,1259,2,286296.2326,42106.7845,71736,0,5,1,1,53602,25,50,1,5485,1
0,1260,2,320537.8411,19221.15779,37926,0,3,1,1,25153,7,0,0,5845,0
0,1261,2,300052.0606,8597.522627,58628,0,3,1,1,22581,13,0,0,5471,0
0,1262,2,329159.4114,25265.02999,31007,0,1,1,1,5700,6,1200,4,5465,1
0,1263,2,348269.0642,43611.06154,11494,0,1,1,1,8425,15,4700,11,5487,1
0,1264,2,333386.8387,30938.15508,27469,0,1,1,1,1,3,0,0,5461,0
0,1265,2,315837.1557,15561.92004,44760,0,1,1,1,3105,6,100,2,5455,0
0,1266,2,353181.7963,48865.59161,7210,0,1,1,1,2402,13,0,0,5449,1
0,1267,2,265507.4234,45871.24575,92402,0,4,1,1,40825,14,0,0,5443,1
0,1268,2,337422.3404,33321.47493,22831,0,1,1,1,4500,15,0,0,5442,1
0,1269,2,298781.4187,31909.08085,59113,0,4,1,1,46808,32,0,0,5435,1
0,1270,2,333781.9324,56028.5744,24608,0,5,1,1,62774,21,0,0,5430,1
0,1271,2,343428.4007,38506.64561,16103,0,1,3,1,10819,13,0,0,5427,0
0,1272,2,309541.8712,13764.9576,51261,0,1,1,1,2000,4,2000,4,4904,1
0,1273,2,335961.3501,32751.07544,24698,0,1,1,1,1329,5,500,1,4267,0
0,1274,2,269858.8945,51034.82989,88177,0,5,1,1,53468,19,400,1,5080,1
0,1275,2,286090.8666,22423.20537,74453,0,1,1,1,5500,3,0,0,5181,0
0,1276,2,320830.6387,18572.47314,39601,0,1,1,1,4066,12,0,0,5434,0
0,1277,2,359411.944,55282.4633,1227,0,1,1,1,0,0,0,0,5786,0
0,1278,2,220569.1865,84406.83569,138254,0,1,1,1,24100,9,0,0,5420,1
0,1279,2,342707.2702,39331.62242,18046,0,1,1,1,162,4,0,0,5416,1
0,1280,2,252047.8868,54507.33215,108395,0,2,1,1,8598,8,0,0,5416,0
0,1281,2,338790.1811,35368.48576,21839,0,1,1,1,1375,4,0,0,5411,0
0,1282,2,346371.79,54551.52643,11542,0,4,1,1,49100,16,1500,3,5405,1
0,1283,2,316474.2625,21183.03568,41648,0,4,1,1,32117,35,2200,5,5408,1
0,1284,2,317979.7846,33790.13414,39908,0,4,1,1,45824,29,0,0,5394,1
0,1285,2,345669.4176,41799.62854,14889,0,1,1,1,1500,2,0,0,5393,0
0,1286,2,254792.3634,68968.67242,103796,0,5,1,1,63335,26,250,1,5021,1
0,1287,2,291223.0749,18137.75396,69323,0,1,1,1,5140,2,0,0,4786,0
0,1288,2,338522.3804,34165.30057,21599,0,2,1,1,5561,13,0,0,5302,0
0,1289,2,297190.3394,41629.66872,60936,0,5,1,1,56381,17,0,0,5051,1
0,1290,2,212594.5887,93877.28478,148053,0,1,1,1,10250,2,250,1,5301,1
0,1291,2,349985.6265,46174.20753,10702,0,1,1,1,200,2,200,2,5272,0
0,1292,2,360260.6906,55943.28577,249,0,1,1,1,1000,1,0,0,5204,1
0,1293,2,323582.8192,19389.48218,36290,0,1,1,1,8600,13,2600,9,5111,1
0,1294,2,201829.7517,115699.3003,157416,0,5,1,1,67795,16,0,0,5132,0
0,1295,2,358859.102,54408.20658,1511,0,1,1,1,2250,11,0,0,5051,1
0,1296,2,173188.1449,133866.35,184701,0,4,1,1,45629,13,500,1,4989,0
0,1297,2,223054.8594,86349.42149,139298,0,1,1,1,0,0,0,0,4965,0
0,1298,2,278660.1037,30818.42881,82380,0,1,1,1,2601,13,0,0,5071,0
0,1299,2,244797.4709,61591.48024,115591,867,1,1,1,9500,20,2500,16,4967,1
0,1300,2,253729.1314,54156.1042,107333,0,1,1,1,4374,5,1874,4,5063,0
1,1301,1,379633.904,683799.0869,737514,0,3,1,4,43993,40,2150,7,5030,0
0,1302,2,337794.1412,34853.86706,23023,0,1,1,1,0,0,0,0,5087,0
0,1303,2,317162.7454,16538.21307,43403,1846,1,1,1,3350,12,3350,12,3930,1
0,1304,2,344344.3914,39780.14185,15719,0,2,1,1,5740,13,0,0,4974,0
0,1305,2,232006.3268,74675.4765,128676,0,1,1,1,8500,3,0,0,5164,0
0,1306,2,351289.6794,46687.12306,8836,0,1,1,1,4788,6,808,3,4544,1
0,1307,2,263375.899,59126.64093,94875,0,5,1,1,58314,25,800,7,4736,1
0,1308,2,332776.9894,28392.4885,27243,0,2,1,1,6785,12,0,0,4606,0
0,1309,2,296096.1649,17749.44958,64969,0,1,1,1,1135,13,0,0,4996,0
0,1310,2,354565.1883,50589.34031,6112,0,1,1,1,0,0,0,0,5072,0
0,1311,2,286147.6963,29682.6978,71784,0,4,1,1,39276,20,0,0,4936,0
0,1312,2,329004.6028,25880.66028,31484,0,1,1,1,3125,11,0,0,4117,0
0,1313,2,342779.2274,39428.53557,17995,0,1,1,1,0,0,0,0,4994,0
0,1314,2,317371.9814,17713.61954,40994,0,4,1,1,26916,15,500,1,5078,1
1,1315,1,77278.01906,238863.8848,286101,1000,5,1,1,72965,31,3000,11,4666,1
0,1316,2,153317.0966,151650.0067,205219,0,4,1,1,30347,19,0,0,4792,0
0,1317,2,284105.1645,21188.8987,74777,0,2,1,1,20630,8,0,0,5384,1
1,1318,1,141091.2628,164141.3659,218191,0,3,1,1,24630,17,0,0,5240,0
0,1319,2,338677.3376,35658.04389,22132,0,1,1,1,0,0,0,0,5150,0
0,1320,2,276372.8425,29568.40472,83508,1514,1,1,1,11268,13,2176,2,5069,1
0,1321,2,270919.7295,34073.06325,88122,0,3,1,1,19408,13,0,0,5174,0
0,1322,2,208172.7693,115811.9092,152284,0,5,1,1,77045,38,1648,10,4996,1
0,1323,2,356067.9033,51501.04168,4146,0,1,1,1,3750,9,0,0,5210,1
0,1324,2,335564.6877,32852.73816,25272,0,1,1,1,0,0,0,0,5189,0
0,1325,2,338925.5982,35831.6523,21855,0,1,1,1,200,3,0,0,5383,0
0,1326,2,294467.6903,35014.89634,63454,0,4,1,1,49068,13,0,0,5383,1
0,1327,2,335733.4857,31301.7628,24292,0,2,1,1,6558,10,0,0,5276,1
0,1328,2,297719.5266,29428.96647,60168,0,4,1,1,44133,16,0,0,4313,1
0,1329,2,350818.1488,46515.46301,9554,0,1,1,1,2710,3,0,0,5064,1
0,1330,2,329641.9584,24970.99012,30130,0,2,1,1,9192,15,0,0,4993,1
0,1331,2,347563.7105,43132.31234,12665,0,1,1,1,4125,24,0,0,4539,0
0,1332,2,350834.2069,46998.24187,9860,0,1,1,1,99,1,99,1,5055,0
0,1333,2,350614.6792,46766.09066,10069,0,1,1,1,200,1,0,0,4933,0
0,1334,2,358422.8325,54307.65499,2224,0,1,1,1,0,0,0,0,5098,0
0,1335,2,320401.9477,20597.13493,40576,0,1,1,1,0,0,0,0,5118,0
0,1336,2,354342.5459,49607.2107,5667,0,1,1,1,5667,4,0,0,4937,0
0,1337,2,300923.3009,13245.46713,59791,0,1,1,1,3254,7,0,0,4602,0
0,1338,2,229350.3237,80198.21206,128664,8019,4,1,1,44298,16,50,1,5155,1
0,1339,2,234736.6175,73780.40314,126947,0,1,1,1,2350,2,350,1,5167,0
0,1340,2,170340.9081,135021.0494,189235,0,3,1,1,20487,20,0,0,5282,0
0,1341,2,322269.4099,21535.06102,38604,0,1,1,1,625,5,0,0,5184,0
0,1342,2,286611.6947,18869.61624,73008,0,3,1,1,12930,18,0,0,5050,0
0,1343,2,297596.016,13772.54088,62942,500,1,1,1,4752,8,2121,6,5070,0
0,1344,2,327187.918,23568.28176,33057,763,1,1,1,5190,5,0,0,4828,0
0,1345,2,316121.7439,13478.12149,42572,0,3,1,1,21809,14,100,1,5070,1
0,1346,2,321990.3031,20448.40686,38671,0,1,1,1,2200,9,1000,5,5192,0
0,1347,2,355073.7825,50713.67843,5320,0,1,1,1,2275,9,0,0,5084,0
1,1348,1,130852.5038,174464.0217,228529,0,2,1,1,24687,14,500,1,4924,1
0,1349,2,314003.7301,12561.31659,46272,0,1,1,1,5720,10,800,3,5092,1
0,1350,2,246189.6655,59511.18287,113758,0,3,1,1,12616,14,0,0,5199,0
0,1351,2,256173.8554,53174.7078,105458,0,1,1,1,750,4,700,2,4924,0
0,1352,2,319122.4867,14530.41768,39946,0,3,1,1,16951,14,0,0,5282,1
0,1353,2,265256.037,42588.03063,92859,0,4,1,1,33378,15,0,0,5185,1
0,1354,2,332819.7862,47111.04573,25158,0,5,1,1,52278,17,0,0,5079,1
0,1355,2,276325.5086,29491.02609,82270,0,2,1,1,24612,6,0,0,5270,1
0,1356,2,262991.0324,43179.65021,97155,0,2,1,1,10004,3,0,0,5244,0
0,1357,2,206832.4199,98885.81764,153197,0,2,1,1,14712,17,100,1,5189,0
0,1358,2,304752.0623,11772.23939,55864,0,1,1,1,3691,6,500,1,5251,1
0,1359,2,334111.8108,36584.5033,23890,0,4,1,1,35574,19,0,0,5031,1
0,1360,2,314492.3202,17216.76637,46545,1000,1,1,1,0,0,0,0,5066,0
0,1361,2,353333.0453,49406.76681,7354,0,1,1,1,0,0,0,0,5050,0
0,1362,2,315851.4714,17096.39913,45031,0,1,1,1,1000,1,0,0,5227,0
